Order Number,Line Item,ProductKey,Quantity
2165004,2,1700,1
2165005,1,1466,1
2166000,1,886,1
2166001,1,1396,2
2166001,2,1670,4
2166002,1,453,5
2166002,2,1625,1
2166003,1,1415,1
2166003,2,1368,1
2166003,3,1823,2
2166004,1,1642,1
2166004,2,278,2
2166005,1,561,3
2166005,2,2491,2
2166005,3,1416,1
2166006,1,1452,7
2166007,1,1486,7
2166007,2,1418,3
2166007,3,40,1
2166009,1,471,3
2166009,2,1478,1
2166010,1,661,5
2166010,2,741,9
2166010,3,1390,1
2166010,4,456,6
2168000,1,1593,7
2168001,1,73,3
2168002,1,1592,2
2169000,1,2490,3
2169000,2,2206,3
2169000,3,14,4
2169001,1,2112,3
2169001,2,737,1
2169001,3,2113,1
2169001,4,976,1
2169001,5,1025,1
2169001,6,408,1
2169002,1,1106,4
2169002,2,1478,1
2169003,1,1551,1
2169003,2,1487,1
2169003,3,2152,1
2169003,4,1500,2
2169004,1,424,2
2169004,2,2511,8
2169004,3,1619,7
2170000,1,345,1
2170000,2,1639,1
2170001,1,539,7
2170001,2,2517,2
2170001,3,422,1
2170001,4,1552,2
2170002,1,1406,3
2170002,2,1149,3
2170003,1,2088,1
2170004,1,1640,1
2170004,2,1303,1
2170006,1,1497,2
2170006,2,108,7
2170006,3,543,1
2170006,4,1696,3
2170006,5,1693,4
2170007,1,70,1
2171000,1,1563,1
2171000,2,2103,2
2171000,3,1621,2
2171002,1,381,6
2171002,2,1592,6
2171003,1,1617,2
2171003,2,1602,6
2171003,3,540,4
2171003,4,76,2
2171004,1,389,10
2171004,2,76,1
2171004,4,882,1
2171005,1,1557,1
2171006,1,1296,2
2171007,1,2510,4
2171007,2,1467,1
2171008,1,1647,2
2171008,2,72,2
2171008,3,278,3
2171008,4,755,2
2172000,1,2504,2
2172000,2,1659,7
2172001,1,1441,1
2172002,1,428,3
2172002,2,421,3
2172002,3,1630,2
2172002,4,1537,2
2172003,1,2494,1
2172003,2,436,2
2172004,1,1635,7
2172005,1,1635,5
2173000,1,372,2
2173001,1,1419,5
2173001,2,1628,1
2173002,1,682,10
2173003,1,1735,1
2173004,1,427,3
2173005,1,1046,2
2173005,2,1021,2
2173005,3,40,3
2173006,1,609,3
2173007,1,1490,1
2173007,2,74,3
2173007,3,451,1
2173008,1,430,1
2173008,2,96,2
2173008,3,460,8
2173008,4,2095,3
2173008,5,1080,1
2173008,6,933,4
2173008,7,1464,2
2173009,1,2158,1
2173009,2,456,4
2173009,3,67,3
2173009,4,1555,7
2173010,1,1626,2
2173010,2,1642,1
2173010,3,68,8
2173011,1,1600,1
2173011,2,1506,1
2173011,3,1421,3
2173012,1,1723,3
2173012,2,406,2
2173012,3,1297,2
2175000,1,1480,2
2175000,2,1562,4
2175000,3,353,3
2175000,4,1614,4
2175001,1,2184,1
2175002,1,539,3
2175002,2,1263,2
2175003,1,1658,10
2175003,2,882,7
2175003,3,1484,2
2175003,4,1681,6
2175006,1,449,1
2175006,2,1725,1
2176000,1,406,8
2176000,2,2504,1
2176000,3,367,6
2176000,4,887,3
2176000,5,2111,2
2176000,6,1970,8
2176000,7,1675,3
2176001,1,1638,2
2176001,2,2495,8
2176001,3,2508,6
2176001,4,433,6
2176002,1,1540,2
2176002,2,370,2
2176002,3,1861,1
2176003,1,1612,2
2176003,2,1652,1
2176003,3,1601,8
2176004,1,1713,2
2176005,1,1915,1
2176005,2,34,1
2176006,1,176,1
2176006,2,1408,1
2176007,1,437,3
2176007,2,1657,6
2176007,3,77,3
2176008,1,2505,4
2176008,2,205,1
2177000,1,437,2
2177000,2,1137,2
2177000,3,157,3
2177001,1,1418,7
2177003,1,1681,1
2177003,2,1662,4
2177004,1,2511,2
2177005,1,1012,2
2177005,2,1631,1
2177006,1,1303,1
2177007,1,1450,1
2177007,2,1593,3
2177007,3,366,3
2177008,1,1413,1
2177009,1,1626,7
2177009,2,449,5
2177009,3,2496,4
2177010,1,1584,3
2177010,2,1402,5
2177011,1,1653,7
2177011,2,981,5
2177014,1,1126,1
2178000,1,787,5
2178000,2,1432,2
2178000,3,1656,6
2178001,1,1553,8
2178001,2,1719,4
2178001,3,171,3
2178002,1,1419,7
2178002,2,1510,5
2178003,1,1763,2
2178003,2,365,3
2178004,1,1624,1
2178004,2,438,5
2178004,3,1621,7
2178004,4,1571,10
2178005,1,164,3
2178006,1,1577,1
2178006,2,421,2
2178006,3,1501,3
2178007,1,1270,2
2178008,1,1507,3
2178008,2,104,2
2178009,1,1518,7
2178009,2,1262,1
2178010,1,817,1
2178010,2,1485,3
2178011,1,663,1
2178012,1,2103,4
2178012,2,99,5
2178013,1,2084,3
2178013,2,544,1
2178015,1,449,3
2178015,2,1657,1
2178015,3,2107,1
2178015,4,1593,6
2178016,1,1224,3
2178016,2,1609,1
2178016,3,1718,1
2178016,4,1665,8
2178016,5,1575,7
2178016,6,1643,7
2178016,7,1248,9
2179001,1,1784,6
2179002,1,1156,3
2179002,2,1968,1
2179002,3,487,3
2179002,4,1719,2
2179004,1,601,3
2179004,2,14,1
2179004,4,1118,7
2179005,1,1189,7
2179006,1,1590,9
2179006,2,1780,1
2179007,1,1612,9
2179007,2,1750,1
2179007,3,1802,2
2179008,1,448,2
2179008,2,415,3
2179009,1,1670,1
2179009,2,1409,1
2179009,3,1524,3
2179009,4,564,2
2179010,1,1618,6
2179010,2,1438,1
2179011,1,1685,2
2179011,2,183,1
2179011,3,1704,6
2179012,1,47,3
2179012,2,60,1
2180000,1,799,1
2180002,1,1694,2
2180002,2,98,9
2180002,3,1469,1
2180003,1,433,2
2180004,1,76,3
2180005,1,23,1
2180007,1,1419,3
2180007,2,450,3
2180007,3,1158,1
2180008,1,1774,6
2180008,2,102,3
2180008,3,1650,1
2180008,4,472,2
2180008,5,1560,1
2180009,1,1500,2
2180009,2,2491,1
2180009,3,2022,1
2180010,1,1003,1
2180010,2,1249,5
2180011,1,997,3
2180011,2,1801,2
2180012,1,50,4
2180012,2,763,1
2180012,3,409,3
2180012,4,1690,3
2180013,1,1005,1
2180013,2,1678,3
2180013,3,1700,2
2180013,4,1704,1
2180017,1,58,5
2180017,2,1610,6
2180018,1,1614,3
2180018,2,100,1
2180019,1,433,9
2180019,2,1745,8
2180020,1,1436,9
2180020,2,191,3
2180022,1,1668,1
2180022,2,425,1
2180022,3,1671,2
2180022,4,1126,2
2181000,1,1490,1
2181000,2,95,1
2181000,3,315,1
2181000,4,1010,1
2181001,1,158,4
2182000,1,686,1
2182001,1,287,2
2182001,2,442,5
2182001,3,1629,9
2182002,1,1028,1
2182002,2,320,1
2182002,3,1636,1
2182003,1,1642,1
2182003,2,1424,4
2182003,3,416,7
2182004,1,370,9
2182005,1,1071,2
2182005,2,872,3
2182006,1,1799,5
2182007,1,2503,7
2182007,2,1625,9
2182007,3,1630,1
2182007,4,52,1
2182007,5,1460,10
2182007,6,1630,2
2182007,7,182,2
2182008,1,1101,1
2182009,1,47,2
2182009,2,419,1
2182010,1,2361,7
2182010,2,1636,1
2183000,1,2185,4
2183000,2,2504,4
2183000,3,1407,1
2183001,1,447,2
2183002,1,1742,3
2183003,1,1170,4
2183003,2,1118,7
2183004,1,1604,2
2183004,2,1182,6
2183005,1,2488,5
2183005,2,1768,1
2183005,3,535,3
2183007,1,545,3
2183008,1,1508,4
2183010,1,453,1
2183010,2,1452,1
2183011,1,2506,3
2183011,2,349,3
2183011,3,72,2
2183011,4,178,5
2184000,1,706,6
2184001,1,88,1
2184001,2,1443,2
2184001,3,457,1
2184001,4,2160,2
2184002,1,1332,3
2184003,1,458,4
2184003,2,1790,1
2184003,3,440,5
2184004,1,1485,2
2184004,2,371,2
2184005,1,97,5
2184005,2,2513,2
2184005,3,382,6
2184005,4,1688,4
2184006,1,969,1
2184006,2,1148,2
2184007,1,175,6
2184007,2,1652,6
2184007,3,444,3
2184007,4,1675,3
2184008,1,1687,4
2184009,1,450,3
2184009,2,447,6
2184009,3,1247,1
2184009,4,1793,2
2184010,1,104,3
2184011,1,1696,1
2184011,2,1110,3
2184011,3,1379,2
2184011,4,116,2
2184011,5,1710,7
2184011,6,375,2
2184012,1,1663,3
2184013,1,412,6
2184013,2,1209,1
2184013,3,1450,1
2184014,1,1605,7
2184014,2,1706,4
2184014,3,1675,4
2184014,4,1633,7
2184014,5,550,2
2184015,1,1417,2
2184015,2,609,1
2184015,3,1328,1
2184016,1,188,2
2184016,2,1712,3
2184016,3,1642,1
2184016,4,1450,1
2184016,5,149,9
2184016,6,1597,9
2184017,1,1430,1
2184017,2,65,3
2184018,1,1469,2
2184018,2,1798,1
2184018,3,40,4
2184019,1,1093,3
2184020,1,364,2
2184020,2,1642,7
2184021,1,2265,7
2185000,1,426,3
2185000,2,390,2
2185001,1,1636,7
2185001,2,641,7
2185001,3,1692,5
2185003,1,1750,3
2185004,1,184,2
2185004,2,1625,2
2185004,3,2507,3
2185005,1,426,3
2185005,2,1042,7
2185006,1,1027,10
2185006,2,1604,1
2185006,3,1411,4
2185007,1,441,2
2185007,2,163,5
2185007,3,433,1
2185008,1,2285,7
2185008,2,2070,1
2185008,3,435,2
2185008,4,75,3
2185009,1,1297,4
2185009,2,1556,7
2185009,3,361,6
2185010,1,439,1
2185010,2,1805,1
2185011,1,1677,3
2185011,2,1576,2
2185011,3,439,3
2185011,4,345,7
2185012,1,101,2
2185012,2,105,2
2185013,1,1491,6
2185013,2,1434,3
2185013,3,1462,7
2185014,1,2489,1
2185015,1,1645,5
2185015,2,1020,2
2185016,1,686,2
2185017,1,437,2
2185017,2,1458,4
2185019,1,445,7
2185019,2,1682,2
2185019,3,1198,3
2185019,4,1451,2
2185019,5,50,7
2185019,6,1681,1
2185019,7,1690,7
2185020,1,1598,7
2185020,2,190,1
2185021,1,2103,3
2185023,1,1799,8
2185023,2,667,1
2186000,1,1004,1
2186000,2,2498,1
2186000,3,1170,1
2186001,1,422,1
2186001,2,1630,1
2186001,3,1019,4
2186001,4,731,2
2186002,1,1969,3
2186002,2,1224,2
2186003,1,1317,2
2186003,2,1684,1
2186003,3,1656,1
2186004,1,1658,2
2186004,2,713,6
2186004,3,2132,2
2186004,4,1561,3
2186005,1,1718,6
2186005,2,1395,1
2186005,3,92,1
2186005,4,1770,1
2186007,1,439,1
2186007,2,1679,2
2186007,3,451,2
2186007,4,2011,1
2186008,1,322,3
2186009,1,72,3
2186010,1,431,2
2186010,2,895,3
2186010,3,1657,10
2186010,4,1678,4
2186010,5,1681,1
2186010,6,1669,2
2186010,7,459,3
2186011,1,454,6
2186011,2,1491,2
2186012,1,977,5
2186012,2,62,1
2186013,1,1610,6
2186015,1,1622,6
2186015,2,418,2
2186015,3,1719,1
2187000,1,1685,1
2187000,2,178,1
2187000,3,1719,9
2187000,4,2499,8
2187001,1,1449,5
2187001,2,2327,1
2187001,3,2494,2
2187001,4,1493,3
2187001,5,425,2
2187001,6,508,1
2187002,1,665,4
2187002,2,2423,3
2187002,3,1650,7
2187002,4,1594,1
2187003,1,443,8
2187004,1,453,1
2187004,2,517,3
2187004,3,428,4
2187005,1,258,8
2187005,2,417,3
2187005,3,1654,8
2187006,1,1647,2
2187006,2,444,2
2187007,1,59,10
2187008,1,443,1
2187008,2,2087,7
2187008,3,1353,8
2187009,1,88,1
2187010,1,168,1
2187010,2,1417,3
2187011,1,1660,7
2187011,2,179,7
2187011,3,1307,1
2187012,1,1588,3
2187013,1,1455,1
2187015,1,1333,3
2187015,2,454,2
2187015,3,1464,3
2187016,1,1620,7
2187016,2,2096,2
2187016,3,68,2
2187016,4,456,2
2187016,5,1021,1
2187017,1,84,1
2187019,1,1548,4
2187020,1,513,2
2187022,1,506,8
2187023,1,1469,6
2187023,2,1349,3
2187023,3,428,1
2187023,4,1490,2
2187024,1,460,3
2187025,1,1679,5
2187025,2,1663,1
2187025,3,1212,8
2187026,1,1613,3
2187026,2,62,1
2187027,1,1601,3
2187027,2,1272,6
2187027,3,583,7
2187027,4,1574,3
2187027,5,1340,3
2187027,6,1654,10
2188000,1,2338,1
2188000,2,94,2
2189000,1,1664,4
2189000,2,1689,8
2189002,1,1599,4
2189002,2,2511,1
2189002,3,470,2
2189002,4,1671,1
2189002,5,1646,8
2189002,6,1738,1
2189002,7,1612,1
2189003,1,785,6
2189004,1,443,1
2189006,1,1650,4
2189007,1,1640,4
2189009,1,1649,6
2189009,2,1491,1
2189010,1,2495,2
2189010,2,1314,2
2189010,3,1458,1
2189010,4,1020,1
2189010,5,1638,5
2189010,6,1781,1
2189011,1,1492,3
2189012,1,1748,4
2189012,2,1693,7
2190000,1,131,1
2190001,1,145,5
2190002,1,1267,5
2190003,1,1590,2
2190004,1,721,2
2190004,2,1598,3
2190004,3,1622,5
2190004,4,500,9
2190005,1,1415,1
2190006,1,2383,1
2190006,2,1449,4
2190007,1,724,2
2190007,2,2493,3
2190007,3,446,1
2190008,1,2094,2
2190009,1,437,3
2190009,2,1022,1
2190009,3,1751,2
2190010,1,423,1
2190011,1,1614,3
2190011,2,2268,3
2190011,3,1656,7
2190011,4,61,1
2190011,5,168,4
2190011,6,442,1
2190012,1,1669,2
2190012,2,1419,3
2190012,3,1662,1
2190012,4,113,4
2190012,5,161,3
2190012,6,424,1
2190013,1,455,6
2190013,2,1578,4
2190013,3,102,6
2190014,1,152,2
2191000,1,78,1
2191001,1,1706,1
2191002,1,439,1
2191002,2,490,1
2191003,1,1663,1
2191003,2,1566,1
2191006,1,1213,3
2191006,2,1683,4
2191006,3,1602,2
2191006,4,1772,3
2191007,1,439,8
2191007,2,1605,1
2191007,3,1024,3
2191008,1,449,1
2191008,2,1545,1
2191009,1,744,8
2191009,2,186,4
2191009,3,1311,2
2191010,1,1643,2
2191010,2,583,2
2191010,3,1599,7
2191011,1,188,5
2191012,1,1672,1
2191012,2,1578,2
2191013,1,602,4
2191013,2,467,7
2191013,3,434,3
2191013,4,2507,6
2191013,5,1347,4
2191013,6,1356,3
2191013,7,2099,2
2191014,1,428,2
2191014,2,1159,2
2191014,3,114,1
2191015,1,1811,1
2191016,1,1251,1
2191016,2,429,1
2191016,3,90,1
2191016,4,1140,5
2191017,1,1716,1
2191018,1,1453,2
2191019,1,800,1
2191019,2,454,3
2191020,1,1287,1
2192000,1,1478,1
2192001,1,1102,4
2192003,1,1376,2
2192004,1,2494,4
2192005,1,1418,2
2192005,2,196,2
2192005,3,400,3
2192006,1,46,3
2192006,2,1578,1
2192007,1,1679,2
2192008,1,137,4
2192008,2,2364,1
2192008,3,422,8
2192009,1,342,2
2192009,2,61,2
2192010,1,2356,1
2192011,1,1672,4
2192011,2,1698,1
2192012,1,450,1
2192012,2,1672,1
2192012,3,420,2
2192013,1,6,5
2192014,1,448,10
2192015,1,1330,5
2192015,2,95,1
2192015,3,524,3
2192016,1,611,3
2192017,1,1814,2
2192017,2,1735,6
2192017,3,1419,2
2192017,4,133,3
2192017,5,1056,2
2192018,1,922,1
2192018,2,1604,3
2192018,3,1356,3
2192020,1,431,1
2192021,1,1455,1
2192021,2,2094,3
2193000,1,1644,1
2193000,2,1066,3
2193000,3,1828,3
2193000,4,1703,2
2193000,5,1571,7
2193001,1,2500,3
2193001,2,1791,7
2193002,1,1148,2
2193003,1,1694,5
2193003,2,1173,1
2193003,3,1476,1
2193003,4,1576,3
2193004,1,1623,4
2193005,1,1662,1
2193006,1,1372,1
2193007,1,1779,2
2193007,2,1753,2
2193007,3,1658,10
2193008,1,1776,1
2193008,2,1790,4
2193008,3,1373,6
2193008,4,436,5
2193008,5,876,1
2193009,1,1548,1
2193009,2,58,1
2193009,3,1160,4
2193009,4,445,1
2193010,1,428,1
2193011,1,103,2
2193012,1,1416,2
2193013,1,2489,1
2193014,1,2508,2
2194000,1,1791,1
2194000,2,1618,7
2194001,1,1414,2
2194002,1,806,3
2194003,1,1687,1
2194004,1,150,1
2194004,2,428,6
2194005,1,1825,1
2194006,1,1612,5
2194006,2,1997,1
2194006,3,991,3
2194006,4,511,4
2194006,5,34,1
2194006,7,1584,1
2194007,1,1430,2
2194007,2,1531,2
2194007,3,15,8
2194008,1,1583,6
2194008,2,158,6
2194008,3,1178,3
2194008,4,505,1
2194009,1,625,1
2194009,2,2379,1
2194010,1,1449,1
2194011,1,182,3
2194011,2,105,3
2194011,3,523,6
2194012,1,439,2
2194013,1,76,3
2194013,2,429,3
2194014,1,1743,2
2194014,2,748,6
2194015,1,1800,3
2194015,2,158,1
2194015,3,1659,1
2194015,4,402,1
2194015,5,1443,7
2194016,1,1574,1
2194016,2,63,3
2194016,3,212,6
2194016,4,94,2
2194016,6,2514,1
2194017,1,1295,2
2194018,1,1458,2
2194018,2,1677,3
2194018,3,2403,1
2194018,4,1334,4
2194019,1,57,2
2194020,1,1597,3
2194020,2,1106,1
2194020,3,1377,4
2194020,4,421,7
2194021,1,460,1
2194021,2,1650,2
2194021,3,1696,1
2194022,1,1271,6
2194022,2,1462,1
2194022,3,1441,6
2194023,1,1161,2
2194023,2,1666,3
2195000,1,448,2
2195001,1,1255,3
2195001,2,775,1
2195001,3,1142,4
2195001,4,1078,1
2196000,1,446,5
2196000,2,1681,4
2196000,3,1476,6
2196000,4,1607,1
2196001,1,1439,1
2196001,2,1682,6
2196002,1,1204,1
2196003,1,439,3
2196005,1,1651,2
2196005,2,1093,4
2196005,3,2372,3
2196006,1,1642,1
2196006,2,1164,7
2196006,3,580,1
2196008,1,1274,3
2196008,2,443,7
2196008,3,33,3
2196008,5,1443,3
2196008,6,1598,6
2196008,7,2378,1
2196009,1,1638,1
2196009,2,352,4
2196009,3,1559,5
2197000,1,1176,3
2197000,2,460,5
2197001,1,85,2
2197002,1,1776,1
2197002,2,1054,3
2197003,1,1607,1
2197003,2,1575,3
2197003,3,77,3
2197004,1,1591,7
2197004,2,471,3
2197004,3,1715,7
2197004,4,1649,3
2197005,1,1660,6
2197006,1,1453,1
2197006,2,250,2
2197006,3,762,1
2197006,4,2117,3
2197007,1,1516,7
2197007,2,1291,7
2197007,3,1402,2
2197007,4,1582,7
2197008,1,1640,9
2197008,2,118,6
2197008,3,1992,2
2197009,1,843,2
2197009,2,48,3
2197009,3,1581,8
2197009,4,1458,5
2197011,1,128,10
2197011,2,452,2
2197011,3,443,2
2197011,4,1694,1
2198000,1,1651,7
2198001,1,2348,1
2198002,1,260,1
2198002,2,2516,6
2198003,1,1613,1
2198004,1,1528,7
2198004,2,1565,1
2198004,3,174,1
2198004,4,1549,4
2198005,1,1330,1
2198006,1,888,2
2198006,2,102,3
2198006,3,439,2
2198007,1,2085,2
2198008,1,68,2
2198009,1,736,2
2198009,2,2512,1
2198009,3,1520,6
2198009,4,1439,1
2198009,5,1443,7
2198010,1,501,3
2198011,1,2159,2
2198011,2,499,1
2198011,3,465,5
2198012,1,1448,1
2198013,1,1597,6
2198013,2,49,1
2198013,3,115,10
2198014,1,1612,7
2198014,2,1448,2
2199001,1,1569,3
2199001,2,598,10
2199002,1,1597,4
2199002,2,454,2
2199002,3,438,6
2199003,1,440,1
2199004,1,459,5
2199004,2,2090,1
2199005,1,546,2
2199005,2,1695,4
2199005,3,62,3
2199005,4,355,2
2199006,1,2100,4
2199007,1,70,2
2199009,1,99,1
2199010,1,1496,3
2199010,2,444,6
2199010,3,80,2
2199011,1,1808,2
2199011,2,1694,3
2199011,3,1688,4
2199013,1,1187,1
2199014,1,446,3
2200001,1,682,2
2200001,2,360,2
2200001,3,448,7
2200002,1,1497,1
2200003,1,1590,3
2200003,2,309,8
2200004,1,1668,6
2200005,1,1040,1
2200006,1,1705,1
2200007,1,2493,3
2200007,2,692,2
2200007,3,1650,4
2200008,1,2513,3
2200008,2,106,7
2201000,1,1367,4
2201000,2,453,7
2201000,3,447,2
2201000,4,1675,4
2201001,1,98,1
2201001,2,1558,2
2201002,1,1606,2
2201002,2,990,2
2201002,3,1606,7
2201003,1,417,2
2201003,2,1585,1
2201004,1,1242,9
2201005,1,807,3
2201005,2,429,1
2201005,3,1418,1
2201005,4,365,2
2201005,5,1488,3
2201005,6,667,7
2201006,1,1425,1
2201007,1,1445,1
2201007,2,1276,4
2201007,3,457,2
2201007,4,1620,1
2201007,5,1328,7
2201007,6,1456,10
2201007,7,109,2
2201008,1,1078,9
2201008,2,1729,1
2201009,1,1659,2
2201009,2,1767,3
2201009,3,71,2
2201009,4,135,3
2201010,1,1057,2
2201010,2,1785,2
2201010,3,1672,4
2201010,4,1758,1
2201011,1,392,8
2201011,2,27,1
2201011,4,1731,1
2201012,1,1701,1
2201013,1,1239,7
2201013,2,1492,1
2201013,3,1016,2
2201014,1,1623,4
2201014,2,2509,6
2203000,1,1803,2
2203000,2,366,6
2203001,1,430,8
2203001,2,1579,3
2203002,1,2059,1
2203003,1,53,2
2203003,2,10,1
2203003,4,186,1
2203003,5,2132,3
2203003,6,795,7
2203004,1,410,1
2203004,2,1721,3
2203004,3,1724,5
2204000,1,153,1
2204001,1,1727,3
2204002,1,555,2
2204003,1,1949,7
2204003,2,1310,2
2204003,3,804,1
2204003,4,166,1
2204004,1,467,4
2204005,1,453,3
2204006,1,335,1
2204006,3,1182,1
2205001,1,1593,2
2205002,1,65,7
2205002,2,459,1
2205002,3,1214,1
2205003,1,1688,4
2205003,2,1506,2
2205004,1,1367,2
2205005,1,416,1
2205005,2,377,2
2205005,3,1456,2
2205005,4,1458,4
2205006,1,1266,1
2205006,2,68,2
2205006,3,1144,1
2205007,1,138,4
2205007,2,128,2
2205008,1,467,4
2205008,2,1626,1
2205009,1,58,4
2205009,2,1683,3
2205009,3,1577,1
2206000,1,1745,1
2206001,1,1415,1
2206002,1,1570,4
2206002,2,1653,3
2206002,3,2508,2
2206002,4,1582,4
2206003,1,1058,1
2206003,2,1985,3
2206003,3,1521,1
2206003,4,1798,1
2206003,5,1798,1
2206005,1,1562,5
2206005,2,1615,1
2206006,1,438,1
2206006,2,91,1
2206006,3,1559,2
2206007,1,731,3
2206007,2,55,2
2206007,3,127,4
2206008,1,426,4
2206009,1,2513,3
2206009,2,498,2
2206009,3,1588,2
2206009,4,1139,1
2207000,1,1573,10
2207000,2,1621,3
2207001,1,1655,1
2207001,2,1578,1
2207001,3,1606,3
2207001,4,1625,1
2207002,1,1676,3
2207002,2,28,4
2207002,4,1295,6
2207003,1,1154,1
2207003,2,1065,1
2207005,1,490,1
2207006,1,1232,4
2207006,2,416,1
2208000,1,1516,2
2208001,1,1740,3
2208002,1,1440,3
2208002,2,110,3
2208002,3,448,1
2208003,1,2510,2
2208003,2,1816,6
2208003,3,171,1
2208003,4,454,1
2208003,5,1620,4
2208003,6,1576,6
2208003,7,1313,2
2208004,1,667,4
2208004,2,112,2
2208004,3,1598,2
2208005,1,1631,1
2208005,2,977,3
2208005,3,370,5
2208005,4,179,2
2208005,5,2498,4
2208005,6,486,1
2208006,1,416,6
2208008,1,789,1
2208008,2,816,1
2208009,1,611,3
2208009,2,1323,4
2208010,1,625,3
2208010,2,1284,4
2208011,1,1679,4
2208011,2,371,6
2208011,3,1699,1
2208011,4,1648,1
2210000,1,1580,4
2210001,1,1809,1
2210001,2,1217,3
2210001,3,1599,1
2210002,1,1096,1
2210003,1,434,3
2211001,1,1543,1
2211001,2,459,3
2211001,3,1752,1
2211001,4,1703,1
2211001,5,1667,1
2211001,6,667,3
2211002,1,113,2
2211002,2,2460,6
2211002,3,1996,2
2211002,4,1764,3
2211003,1,1689,1
2211004,1,10,1
2211004,3,1726,2
2211004,4,85,3
2211005,1,1709,7
2211006,1,532,6
2211006,2,423,7
2212000,1,1643,6
2212000,2,145,2
2212000,3,1628,2
2212000,4,424,7
2212001,1,1779,2
2212002,1,807,6
2212004,1,1693,3
2212005,1,1415,4
2212006,1,1490,2
2212006,2,2494,1
2212006,3,1746,8
2212008,1,1427,3
2212008,2,1327,5
2212009,1,431,3
2212009,2,427,2
2212009,3,2416,6
2212009,4,1171,2
2213000,1,1507,2
2213001,1,1558,1
2213001,2,1485,1
2213002,1,846,4
2213002,2,1630,3
2213004,1,1042,2
2213004,2,459,3
2213005,1,361,5
2213005,2,1820,3
2213006,1,1790,2
2213007,1,82,7
2213007,2,1609,2
2213007,3,171,7
2213008,1,945,1
2213008,2,374,2
2213009,1,446,8
2213009,2,2491,1
2213009,3,1408,1
2213009,4,1648,1
2213009,5,1173,1
2213010,1,1325,3
2214000,1,1556,2
2214000,2,416,8
2214000,3,1636,6
2214000,4,1608,1
2214001,1,1538,3
2214001,2,1722,5
2214002,1,458,2
2214002,2,18,3
2214002,4,1619,5
2214003,1,601,1
2214004,1,327,4
2214004,2,193,2
2214005,1,1456,2
2214006,1,1573,4
2214006,2,815,2
2214006,3,1423,3
2214006,4,68,3
2215000,1,1196,1
2215000,2,1822,3
2215001,1,142,7
2215002,1,957,2
2215003,1,1325,3
2215003,2,458,1
2215004,1,2013,5
2215004,2,610,1
2215006,1,415,1
2215007,1,436,2
2215007,2,1717,1
2215008,1,48,2
2215008,2,233,1
2215008,3,416,2
2215008,4,1662,1
2215008,5,1082,1
2215008,6,1563,4
2215008,7,2072,2
2215009,1,2497,1
2215009,2,1993,1
2215009,3,631,1
2215009,4,1131,4
2215009,5,1279,4
2215009,6,21,1
2215010,1,1668,3
2215010,2,1514,4
2215011,1,1603,1
2215011,2,181,6
2215012,1,1227,4
2215012,2,516,1
2215012,3,2494,1
2215012,4,2490,1
2217000,1,916,5
2217000,2,1682,1
2217001,1,1554,1
2217002,1,1272,1
2217004,1,668,3
2217004,2,1646,2
2217004,3,1684,3
2217004,4,419,3
2217005,1,1620,1
2217005,2,1555,4
2217005,3,1319,2
2217005,4,449,5
2217005,5,1585,1
2217005,6,380,2
2218000,1,1758,3
2218001,1,721,3
2218002,1,1436,4
2218002,2,1565,2
2218002,3,51,1
2218003,1,1580,2
2218003,2,1478,1
2218003,3,1541,1
2218004,1,439,3
2218004,2,1823,6
2218004,3,2086,3
2218004,4,1633,6
2218005,1,1468,4
2218005,2,1410,3
2218005,3,1410,1
2218006,1,1657,2
2218006,2,1579,1
2218006,3,1567,1
2218006,4,1096,1
2218006,5,404,5
2218006,6,426,5
2218007,1,51,2
2218007,2,1409,1
2219000,1,590,1
2219000,2,83,2
2219001,1,966,5
2219002,1,428,1
2219003,1,2503,3
2219004,1,446,7
2219004,2,140,2
2219004,3,2410,1
2219004,4,1677,1
2219005,1,1684,2
2219006,1,1756,7
