Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,Currency Code
2131009,10/31/2020,,1466506,44,USD
2133000,11/2/2020,,2064687,43,USD
2133001,11/2/2020,11/6/2020,272295,0,CAD
2133002,11/2/2020,11/8/2020,2060807,0,USD
2133003,11/2/2020,,1958824,50,USD
2134000,11/3/2020,,1288708,45,USD
2134001,11/3/2020,11/8/2020,86267,0,AUD
2134002,11/3/2020,,1414295,59,USD
2134004,11/3/2020,,1881107,43,USD
2135000,11/4/2020,,183954,6,AUD
2135001,11/4/2020,,841472,32,EUR
2135002,11/4/2020,,378117,10,CAD
2135003,11/4/2020,11/10/2020,1957841,0,USD
2135004,11/4/2020,,1877016,54,USD
2135005,11/4/2020,,1758421,48,USD
2135006,11/4/2020,11/7/2020,1538902,0,USD
2136000,11/5/2020,11/9/2020,1306101,0,USD
2136001,11/5/2020,,636256,16,EUR
2136002,11/5/2020,,1548927,57,USD
2136003,11/5/2020,,1298635,66,USD
2136004,11/5/2020,,698196,16,EUR
2136005,11/5/2020,,292643,9,CAD
2136006,11/5/2020,,154042,4,AUD
2136007,11/5/2020,,2097084,65,USD
2137000,11/6/2020,,1216890,56,USD
2137001,11/6/2020,,1380130,62,USD
2137002,11/6/2020,11/12/2020,1905321,0,USD
2137003,11/6/2020,11/9/2020,1242018,0,USD
2137004,11/6/2020,,393641,9,CAD
2138000,11/7/2020,11/11/2020,1589348,0,USD
2138001,11/7/2020,,1409986,50,USD
2138002,11/7/2020,,2096292,59,USD
2138003,11/7/2020,11/10/2020,527183,0,EUR
2138004,11/7/2020,,1664155,50,USD
2138005,11/7/2020,,1538967,65,USD
2138006,11/7/2020,11/10/2020,1381883,0,USD
2138007,11/7/2020,,1432419,59,USD
2138008,11/7/2020,11/12/2020,205476,0,CAD
2138009,11/7/2020,,601806,15,EUR
2140000,11/9/2020,,1269390,47,USD
2140001,11/9/2020,,1433991,45,USD
2140003,11/9/2020,,1745312,55,USD
2141001,11/10/2020,,459637,22,EUR
2141003,11/10/2020,,485835,27,EUR
2141004,11/10/2020,,611198,16,EUR
2142000,11/11/2020,,461982,23,EUR
2142001,11/11/2020,,859790,33,EUR
2142002,11/11/2020,,324582,10,CAD
2142004,11/11/2020,,1961979,55,USD
2142005,11/11/2020,,946857,38,GBP
2143000,11/12/2020,,342356,9,CAD
2143001,11/12/2020,,1457192,59,USD
2143002,11/12/2020,11/15/2020,1109536,0,GBP
2143003,11/12/2020,,1599978,55,USD
2143004,11/12/2020,,1351006,65,USD
2143005,11/12/2020,,1764444,61,USD
2143006,11/12/2020,,633033,18,EUR
2143007,11/12/2020,,1264862,59,USD
2144001,11/13/2020,11/16/2020,208987,0,CAD
2144002,11/13/2020,11/18/2020,1860085,0,USD
2144003,11/13/2020,,803903,33,EUR
2144004,11/13/2020,,439650,23,EUR
2145000,11/14/2020,,210267,8,CAD
2145001,11/14/2020,,1486029,59,USD
2145002,11/14/2020,,1539544,48,USD
2145003,11/14/2020,,1600419,44,USD
2145004,11/14/2020,,1986804,47,USD
2145005,11/14/2020,,1758208,53,USD
2145006,11/14/2020,,13071,6,AUD
2145007,11/14/2020,,1817900,61,USD
2145008,11/14/2020,11/17/2020,813685,0,EUR
2145009,11/14/2020,,382347,10,CAD
2147000,11/16/2020,,381140,8,CAD
2147001,11/16/2020,,1900664,56,USD
2147002,11/16/2020,,363584,8,CAD
2147003,11/16/2020,,1420996,56,USD
2148001,11/17/2020,,1482039,43,USD
2148002,11/17/2020,,2067371,48,USD
2148003,11/17/2020,,1780221,44,USD
2148004,11/17/2020,,600979,14,EUR
2149000,11/18/2020,,1019827,39,GBP
2149001,11/18/2020,,1208003,44,USD
2149004,11/18/2020,11/19/2020,858760,0,EUR
2149005,11/18/2020,11/22/2020,1492661,0,USD
2149006,11/18/2020,11/25/2020,2083496,0,USD
2150000,11/19/2020,,1760929,65,USD
2150001,11/19/2020,,470470,24,EUR
2150002,11/19/2020,,1349131,57,USD
2150003,11/19/2020,,516663,24,EUR
2150004,11/19/2020,,1363486,54,USD
2150005,11/19/2020,11/22/2020,293369,0,CAD
2150006,11/19/2020,,565369,24,EUR
2150007,11/19/2020,,1472942,57,USD
2151000,11/20/2020,,2038522,49,USD
2151001,11/20/2020,,1067702,37,GBP
2151002,11/20/2020,,1231909,55,USD
2151003,11/20/2020,,1829280,59,USD
2151004,11/20/2020,,1569702,56,USD
2152000,11/21/2020,,2022412,65,USD
2152001,11/21/2020,,1535357,64,USD
2152002,11/21/2020,,1240776,62,USD
2152003,11/21/2020,11/26/2020,2039866,0,USD
2152004,11/21/2020,11/25/2020,456306,0,EUR
2152005,11/21/2020,,1724062,49,USD
2152006,11/21/2020,11/26/2020,1778317,0,USD
2152007,11/21/2020,,1987941,66,USD
2152008,11/21/2020,11/28/2020,929598,0,GBP
2152009,11/21/2020,11/25/2020,261275,0,CAD
2154000,11/23/2020,11/26/2020,1706020,0,USD
2154001,11/23/2020,11/26/2020,1663056,0,USD
2154002,11/23/2020,,1484561,62,USD
2154003,11/23/2020,,869200,31,EUR
2155000,11/24/2020,,1089328,37,GBP
2155001,11/24/2020,,1476600,64,USD
2155002,11/24/2020,,1602426,55,USD
2155003,11/24/2020,,368277,8,CAD
2155004,11/24/2020,,1385568,66,USD
2156000,11/25/2020,,1649797,44,USD
2156001,11/25/2020,,544830,23,EUR
2156002,11/25/2020,,2088822,53,USD
2156003,11/25/2020,,4174,6,AUD
2156004,11/25/2020,,594060,26,EUR
2156005,11/25/2020,,1254329,57,USD
2156006,11/25/2020,11/28/2020,1559820,0,USD
2156007,11/25/2020,,1420237,43,USD
2157000,11/26/2020,11/29/2020,1391759,0,USD
2157001,11/26/2020,,579567,27,EUR
2157002,11/26/2020,,1869336,62,USD
2157003,11/26/2020,,1346790,54,USD
2157004,11/26/2020,,1551319,66,USD
2157005,11/26/2020,,161038,1,AUD
2157006,11/26/2020,,1141652,38,GBP
2157007,11/26/2020,,1353804,66,USD
2158001,11/27/2020,,637824,16,EUR
2158002,11/27/2020,,383528,9,CAD
2158003,11/27/2020,,1635725,59,USD
2158004,11/27/2020,,1344166,43,USD
2158005,11/27/2020,11/29/2020,358880,0,CAD
2159000,11/28/2020,,318123,8,CAD
2159001,11/28/2020,12/4/2020,1841562,0,USD
2159003,11/28/2020,11/30/2020,1671068,0,USD
2159004,11/28/2020,,1724519,66,USD
2159005,11/28/2020,,1747611,50,USD
2159006,11/28/2020,,941899,39,GBP
2159007,11/28/2020,12/1/2020,992150,0,GBP
2159008,11/28/2020,12/4/2020,1219391,0,USD
2159009,11/28/2020,12/1/2020,408757,0,EUR
2161000,11/30/2020,,282556,8,CAD
2161001,11/30/2020,,633039,17,EUR
2161002,11/30/2020,,1897695,50,USD
2162000,12/1/2020,,1662706,57,USD
2162001,12/1/2020,12/3/2020,1241542,0,USD
2162002,12/1/2020,,999198,36,GBP
2162003,12/1/2020,,1644544,49,USD
2162004,12/1/2020,,2015900,51,USD
2162005,12/1/2020,,1743422,48,USD
2163000,12/2/2020,,431735,27,EUR
2163001,12/2/2020,,1285541,61,USD
2163003,12/2/2020,,215139,9,CAD
2163004,12/2/2020,,2023185,51,USD
2163005,12/2/2020,12/5/2020,2070898,0,USD
2163006,12/2/2020,,443701,27,EUR
2163007,12/2/2020,12/5/2020,1941044,0,USD
2164000,12/3/2020,,1327195,53,USD
2164001,12/3/2020,12/6/2020,1261460,0,USD
2164002,12/3/2020,,1182241,40,GBP
2164003,12/3/2020,12/9/2020,808000,0,EUR
2164005,12/3/2020,,1418121,61,USD
2164006,12/3/2020,,1489075,65,USD
2164007,12/3/2020,,1412783,51,USD
2165000,12/4/2020,,1659162,49,USD
2165001,12/4/2020,,982850,36,GBP
2165002,12/4/2020,12/6/2020,2038771,0,USD
2165003,12/4/2020,12/8/2020,1988805,0,USD
2165004,12/4/2020,,1273372,55,USD
2165005,12/4/2020,,331914,9,CAD
2166000,12/5/2020,,1429691,62,USD
2166001,12/5/2020,,1570925,64,USD
2166002,12/5/2020,,183354,5,AUD
2166003,12/5/2020,,1627711,50,USD
2166004,12/5/2020,,1739377,50,USD
2166005,12/5/2020,,812557,32,EUR
2166006,12/5/2020,,1001199,40,GBP
2166007,12/5/2020,12/8/2020,1117944,0,GBP
2166009,12/5/2020,12/12/2020,1575584,0,USD
2166010,12/5/2020,,1851881,44,USD
2168000,12/7/2020,,811809,31,EUR
2168001,12/7/2020,,1981004,49,USD
2168002,12/7/2020,12/15/2020,1408372,0,USD
2169000,12/8/2020,,805389,32,EUR
2169001,12/8/2020,12/11/2020,2002239,0,USD
2169002,12/8/2020,,1626990,59,USD
2169003,12/8/2020,12/13/2020,337589,0,CAD
2169004,12/8/2020,,1787415,43,USD
2170000,12/9/2020,,1958373,53,USD
2170001,12/9/2020,,418091,23,EUR
2170002,12/9/2020,,1299855,57,USD
2170003,12/9/2020,,1279307,45,USD
2170004,12/9/2020,,866166,34,EUR
2170006,12/9/2020,,1264805,54,USD
2170007,12/9/2020,,1211703,64,USD
2171000,12/10/2020,,270682,9,CAD
2171002,12/10/2020,,2046511,54,USD
2171003,12/10/2020,,697365,12,EUR
2171004,12/10/2020,,523604,27,EUR
2171005,12/10/2020,,235891,9,CAD
2171006,12/10/2020,,1962210,48,USD
2171007,12/10/2020,12/19/2020,800388,0,EUR
2171008,12/10/2020,12/14/2020,118829,0,AUD
2172000,12/11/2020,,502406,26,EUR
2172001,12/11/2020,12/15/2020,1589180,0,USD
2172002,12/11/2020,,780974,29,EUR
2172003,12/11/2020,,1406216,48,USD
2172004,12/11/2020,,631557,13,EUR
2172005,12/11/2020,,227338,10,CAD
2173000,12/12/2020,12/15/2020,935232,0,GBP
2173001,12/12/2020,12/13/2020,1377152,0,USD
2173002,12/12/2020,,2093929,43,USD
2173003,12/12/2020,,1755082,56,USD
2173004,12/12/2020,12/15/2020,1081604,0,GBP
2173005,12/12/2020,,2004240,47,USD
2173006,12/12/2020,12/16/2020,1721634,0,USD
2173007,12/12/2020,,709983,29,EUR
2173008,12/12/2020,,1242463,47,USD
2173009,12/12/2020,,1247394,49,USD
2173010,12/12/2020,12/15/2020,1891950,0,USD
2173011,12/12/2020,,1919557,61,USD
2173012,12/12/2020,,1326094,64,USD
2175000,12/14/2020,,1535347,51,USD
2175001,12/14/2020,,1665138,57,USD
2175002,12/14/2020,12/17/2020,988697,0,GBP
2175003,12/14/2020,12/18/2020,1058138,0,GBP
2175006,12/14/2020,,1269245,57,USD
2176000,12/15/2020,,1713326,54,USD
2176001,12/15/2020,,1324262,54,USD
2176002,12/15/2020,,1650783,55,USD
2176003,12/15/2020,,1526612,65,USD
2176004,12/15/2020,,1486029,62,USD
2176005,12/15/2020,,1815320,51,USD
2176006,12/15/2020,,1025223,38,GBP
2176007,12/15/2020,,1896473,47,USD
2176008,12/15/2020,12/22/2020,1756921,0,USD
2177000,12/16/2020,,693684,18,EUR
2177001,12/16/2020,12/21/2020,1778440,0,USD
2177003,12/16/2020,12/20/2020,1080247,0,GBP
2177004,12/16/2020,,849706,34,EUR
2177005,12/16/2020,12/22/2020,544047,0,EUR
2177006,12/16/2020,12/22/2020,1667206,0,USD
2177007,12/16/2020,,491167,22,EUR
2177008,12/16/2020,,887764,33,EUR
2177009,12/16/2020,,1939398,47,USD
2177010,12/16/2020,,205762,9,CAD
2177011,12/16/2020,12/17/2020,1718031,0,USD
2177014,12/16/2020,12/20/2020,2052082,0,USD
2178000,12/17/2020,12/23/2020,836435,0,EUR
2178001,12/17/2020,,1932808,66,USD
2178002,12/17/2020,,1957757,50,USD
2178003,12/17/2020,,1986674,66,USD
2178004,12/17/2020,12/21/2020,1591484,0,USD
2178005,12/17/2020,,304863,8,CAD
2178006,12/17/2020,,1871500,57,USD
2178007,12/17/2020,,544347,22,EUR
2178008,12/17/2020,,2084343,61,USD
2178009,12/17/2020,,215139,9,CAD
2178010,12/17/2020,,1631070,62,USD
2178011,12/17/2020,,394181,10,CAD
2178012,12/17/2020,,576875,26,EUR
2178013,12/17/2020,,1984624,43,USD
2178015,12/17/2020,12/18/2020,1512274,0,USD
2178016,12/17/2020,12/21/2020,476275,0,EUR
2179001,12/18/2020,,1751728,62,USD
2179002,12/18/2020,,1216454,54,USD
2179004,12/18/2020,,1847006,53,USD
2179005,12/18/2020,,1931347,45,USD
2179006,12/18/2020,,1149998,38,GBP
2179007,12/18/2020,,441051,24,EUR
2179008,12/18/2020,,1921662,56,USD
2179009,12/18/2020,,1858665,53,USD
2179010,12/18/2020,,1406178,61,USD
2179011,12/18/2020,,1615340,44,USD
2179012,12/18/2020,,1312078,47,USD
2180000,12/19/2020,12/27/2020,1233116,0,USD
2180002,12/19/2020,12/27/2020,577201,0,EUR
2180003,12/19/2020,12/22/2020,360795,0,CAD
2180004,12/19/2020,12/24/2020,575507,0,EUR
2180005,12/19/2020,,1944536,49,USD
2180007,12/19/2020,12/21/2020,562147,0,EUR
2180008,12/19/2020,,1437117,45,USD
2180009,12/19/2020,,1618514,57,USD
2180010,12/19/2020,,924687,39,GBP
2180011,12/19/2020,,1306739,44,USD
2180012,12/19/2020,,1933414,56,USD
2180013,12/19/2020,,127239,1,AUD
2180017,12/19/2020,12/25/2020,1837395,0,USD
2180018,12/19/2020,,567059,22,EUR
2180019,12/19/2020,,335384,8,CAD
2180020,12/19/2020,,1442911,65,USD
2180022,12/19/2020,,1203564,53,USD
2181000,12/20/2020,,1977543,54,USD
2181001,12/20/2020,,458548,22,EUR
2182000,12/21/2020,12/26/2020,1340104,0,USD
2182001,12/21/2020,,1226702,62,USD
2182002,12/21/2020,,1063700,38,GBP
2182003,12/21/2020,,324575,8,CAD
2182004,12/21/2020,,1982762,50,USD
2182005,12/21/2020,12/24/2020,549312,0,EUR
2182006,12/21/2020,12/26/2020,1713898,0,USD
2182007,12/21/2020,,778636,30,EUR
2182008,12/21/2020,12/27/2020,1395293,0,USD
2182009,12/21/2020,,1256256,43,USD
2182010,12/21/2020,,883000,31,EUR
2183000,12/22/2020,,1427309,44,USD
2183001,12/22/2020,,1085466,37,GBP
2183002,12/22/2020,,1314582,51,USD
2183003,12/22/2020,,2044567,53,USD
2183004,12/22/2020,,1308091,50,USD
2183005,12/22/2020,,1562994,65,USD
2183007,12/22/2020,12/26/2020,204149,0,CAD
2183008,12/22/2020,,1386224,59,USD
2183010,12/22/2020,,1944572,43,USD
2183011,12/22/2020,,1794796,65,USD
2184000,12/23/2020,,1415442,59,USD
2184001,12/23/2020,,1386809,51,USD
2184002,12/23/2020,,1635565,62,USD
2184003,12/23/2020,,1531809,65,USD
2184004,12/23/2020,12/29/2020,446358,0,EUR
2184005,12/23/2020,,1679789,56,USD
2184006,12/23/2020,,983539,38,GBP
2184007,12/23/2020,,1425307,56,USD
2184008,12/23/2020,12/30/2020,1575066,0,USD
2184009,12/23/2020,,645495,14,EUR
2184010,12/23/2020,12/27/2020,1988069,0,USD
2184011,12/23/2020,12/25/2020,85974,0,AUD
2184012,12/23/2020,,932629,36,GBP
2184013,12/23/2020,,161879,1,AUD
2184014,12/23/2020,12/26/2020,186894,0,AUD
2184015,12/23/2020,,1486871,57,USD
2184016,12/23/2020,,493374,27,EUR
2184017,12/23/2020,,2039789,53,USD
2184018,12/23/2020,,1590518,54,USD
2184019,12/23/2020,,1087841,42,GBP
2184020,12/23/2020,,1285972,44,USD
2184021,12/23/2020,,1409410,43,USD
2185000,12/24/2020,,1465283,47,USD
2185001,12/24/2020,,1825948,44,USD
2185003,12/24/2020,,1433584,49,USD
2185004,12/24/2020,,1929845,65,USD
2185005,12/24/2020,,390201,10,CAD
2185006,12/24/2020,,1246638,59,USD
2185007,12/24/2020,,76891,6,AUD
2185008,12/24/2020,1/1/2021,1294953,0,USD
2185009,12/24/2020,,6258,5,AUD
2185010,12/24/2020,,811809,32,EUR
2185011,12/24/2020,12/31/2020,940321,0,GBP
2185012,12/24/2020,,1864354,47,USD
2185013,12/24/2020,12/29/2020,1984991,0,USD
2185014,12/24/2020,1/1/2021,352719,0,CAD
2185015,12/24/2020,,893598,32,EUR
2185016,12/24/2020,,428496,24,EUR
2185017,12/24/2020,12/26/2020,1831518,0,USD
2185019,12/24/2020,,299334,9,CAD
2185020,12/24/2020,12/30/2020,333846,0,CAD
2185021,12/24/2020,12/30/2020,1138520,0,GBP
2185023,12/24/2020,,2052391,56,USD
2186000,12/25/2020,12/30/2020,1282801,0,USD
2186001,12/25/2020,,336348,9,CAD
2186002,12/25/2020,12/26/2020,551036,0,EUR
2186003,12/25/2020,,1592400,43,USD
2186004,12/25/2020,,382379,10,CAD
2186005,12/25/2020,,1080163,40,GBP
2186007,12/25/2020,12/29/2020,429686,0,EUR
2186008,12/25/2020,,1134501,38,GBP
2186009,12/25/2020,,1389867,49,USD
2186010,12/25/2020,,1727561,55,USD
2186011,12/25/2020,,1920357,49,USD
2186012,12/25/2020,12/30/2020,1492176,0,USD
2186013,12/25/2020,,1267627,64,USD
2186015,12/25/2020,,1213537,48,USD
2187000,12/26/2020,,924256,39,GBP
2187001,12/26/2020,,21460,6,AUD
2187002,12/26/2020,12/29/2020,1635172,0,USD
2187003,12/26/2020,,1303360,65,USD
2187004,12/26/2020,,1085643,36,GBP
2187005,12/26/2020,,1373140,53,USD
2187006,12/26/2020,12/28/2020,96331,0,AUD
2187007,12/26/2020,,1825586,47,USD
2187008,12/26/2020,12/30/2020,1934470,0,USD
2187009,12/26/2020,1/1/2021,2004284,0,USD
2187010,12/26/2020,,2086639,45,USD
2187011,12/26/2020,12/30/2020,1414525,0,USD
2187012,12/26/2020,,1870033,57,USD
2187013,12/26/2020,,1912666,65,USD
2187015,12/26/2020,12/29/2020,1996029,0,USD
2187016,12/26/2020,,658701,12,EUR
2187017,12/26/2020,,1315621,57,USD
2187019,12/26/2020,,1565782,54,USD
2187020,12/26/2020,12/30/2020,1885023,0,USD
2187022,12/26/2020,,437439,19,EUR
2187023,12/26/2020,,1367470,62,USD
2187024,12/26/2020,,116524,1,AUD
2187025,12/26/2020,,2011096,51,USD
2187026,12/26/2020,1/3/2021,1356935,0,USD
2187027,12/26/2020,,1883496,45,USD
2188000,12/27/2020,12/29/2020,1810121,0,USD
2189000,12/28/2020,1/3/2021,1333943,0,USD
2189002,12/28/2020,12/31/2020,501361,0,EUR
2189003,12/28/2020,12/30/2020,1240904,0,USD
2189004,12/28/2020,,1501439,48,USD
2189006,12/28/2020,,1686496,51,USD
2189007,12/28/2020,,1013255,39,GBP
2189009,12/28/2020,1/1/2021,1503933,0,USD
2189010,12/28/2020,,590386,21,EUR
2189011,12/28/2020,1/3/2021,2011298,0,USD
2189012,12/28/2020,,1636578,43,USD
2190000,12/29/2020,12/31/2020,1289001,0,USD
2190001,12/29/2020,,1190907,38,GBP
2190002,12/29/2020,,1270478,54,USD
2190003,12/29/2020,12/31/2020,678055,0,EUR
2190004,12/29/2020,,791538,30,EUR
2190005,12/29/2020,12/30/2020,65372,0,AUD
2190006,12/29/2020,,1178379,38,GBP
2190007,12/29/2020,,579330,19,EUR
2190008,12/29/2020,,1784986,61,USD
2190009,12/29/2020,,254825,9,CAD
2190010,12/29/2020,,1115513,40,GBP
2190011,12/29/2020,12/31/2020,1951594,0,USD
2190012,12/29/2020,1/1/2021,1199660,0,GBP
2190013,12/29/2020,,639072,12,EUR
2190014,12/29/2020,,618287,16,EUR
2191000,12/30/2020,,219561,10,CAD
2191001,12/30/2020,1/2/2021,248178,0,CAD
2191002,12/30/2020,,1677794,43,USD
2191003,12/30/2020,,1369647,59,USD
2191006,12/30/2020,,1389079,51,USD
2191007,12/30/2020,,1663056,64,USD
2191008,12/30/2020,1/1/2021,61718,0,AUD
2191009,12/30/2020,,1042267,42,GBP
2191010,12/30/2020,,1558511,47,USD
2191011,12/30/2020,,443651,22,EUR
2191012,12/30/2020,,1956404,55,USD
2191013,12/30/2020,,268820,9,CAD
2191014,12/30/2020,,1782074,45,USD
2191015,12/30/2020,,1322927,54,USD
2191016,12/30/2020,,579757,26,EUR
2191017,12/30/2020,1/3/2021,268913,0,CAD
2191018,12/30/2020,,1138327,36,GBP
2191019,12/30/2020,,1856165,53,USD
2191020,12/30/2020,,262037,9,CAD
2192000,12/31/2020,,1612400,53,USD
2192001,12/31/2020,1/3/2021,851890,0,EUR
2192003,12/31/2020,1/2/2021,46155,0,AUD
2192004,12/31/2020,,1080247,38,GBP
2192005,12/31/2020,,1845069,64,USD
2192006,12/31/2020,,2001813,64,USD
2192007,12/31/2020,,1670107,47,USD
2192008,12/31/2020,1/2/2021,831151,0,EUR
2192009,12/31/2020,,1060472,39,GBP
2192010,12/31/2020,,1224615,62,USD
2192011,12/31/2020,,1815919,48,USD
2192012,12/31/2020,,644729,16,EUR
2192013,12/31/2020,,1588479,54,USD
2192014,12/31/2020,,1417693,51,USD
2192015,12/31/2020,,1559597,57,USD
2192016,12/31/2020,1/2/2021,1041698,0,GBP
2192017,12/31/2020,,1334562,49,USD
2192018,12/31/2020,,779729,30,EUR
2192020,12/31/2020,,1676402,47,USD
2192021,12/31/2020,,1670107,65,USD
2193000,1/1/2021,1/6/2021,401785,0,EUR
2193001,1/1/2021,,1950674,62,USD
2193002,1/1/2021,,1389047,53,USD
2193003,1/1/2021,,235133,8,CAD
2193004,1/1/2021,,621610,12,EUR
2193005,1/1/2021,,650898,13,EUR
2193006,1/1/2021,1/6/2021,2096472,0,USD
2193007,1/1/2021,,1782074,65,USD
2193008,1/1/2021,,1023381,37,GBP
2193009,1/1/2021,,489742,24,EUR
2193010,1/1/2021,,826863,32,EUR
2193011,1/1/2021,1/5/2021,744459,0,EUR
2193012,1/1/2021,,1486871,66,USD
2193013,1/1/2021,,1860591,44,USD
2193014,1/1/2021,,858185,33,EUR
2194000,1/2/2021,1/6/2021,1784517,0,USD
2194001,1/2/2021,1/8/2021,194279,0,AUD
2194002,1/2/2021,,1242320,43,USD
2194003,1/2/2021,,598454,24,EUR
2194004,1/2/2021,1/6/2021,1778440,0,USD
2194005,1/2/2021,,1632461,51,USD
2194006,1/2/2021,,1772543,49,USD
2194007,1/2/2021,,190919,5,AUD
2194008,1/2/2021,,1905541,53,USD
2194009,1/2/2021,,1533894,47,USD
2194010,1/2/2021,1/6/2021,2045981,0,USD
2194011,1/2/2021,1/3/2021,1566740,0,USD
2194012,1/2/2021,,1553965,61,USD
2194013,1/2/2021,1/7/2021,1471304,0,USD
2194014,1/2/2021,,1152914,38,GBP
2194015,1/2/2021,1/6/2021,1185221,0,GBP
2194016,1/2/2021,1/7/2021,61881,0,AUD
2194017,1/2/2021,1/5/2021,385527,0,CAD
2194018,1/2/2021,1/8/2021,1992074,0,USD
2194019,1/2/2021,,1307997,55,USD
2194020,1/2/2021,,1827725,55,USD
2194021,1/2/2021,,1215693,59,USD
2194022,1/2/2021,,1583625,65,USD
2194023,1/2/2021,,1813480,54,USD
2195000,1/3/2021,,874406,34,EUR
2195001,1/3/2021,,1807423,65,USD
2196000,1/4/2021,,2078894,44,USD
2196001,1/4/2021,,1452039,55,USD
2196002,1/4/2021,,1878988,48,USD
2196003,1/4/2021,,1323338,49,USD
2196005,1/4/2021,,220755,8,CAD
2196006,1/4/2021,1/6/2021,1463149,0,USD
2196008,1/4/2021,,1934862,59,USD
2196009,1/4/2021,1/5/2021,1635725,0,USD
2197000,1/5/2021,1/12/2021,1215815,0,USD
2197001,1/5/2021,,1753015,65,USD
2197002,1/5/2021,1/9/2021,310707,0,CAD
2197003,1/5/2021,1/6/2021,248555,0,CAD
2197004,1/5/2021,,1957363,64,USD
2197005,1/5/2021,1/6/2021,2024029,0,USD
2197006,1/5/2021,1/6/2021,1813998,0,USD
2197007,1/5/2021,1/8/2021,1244285,0,USD
2197008,1/5/2021,,2063333,51,USD
2197009,1/5/2021,,555530,24,EUR
2197011,1/5/2021,,1912902,47,USD
2198000,1/6/2021,,1058513,42,GBP
2198001,1/6/2021,,180678,5,AUD
2198002,1/6/2021,,1074512,40,GBP
2198003,1/6/2021,,590930,24,EUR
2198004,1/6/2021,,203191,8,CAD
2198005,1/6/2021,1/12/2021,114949,0,AUD
2198006,1/6/2021,1/10/2021,672896,0,EUR
2198007,1/6/2021,,1040916,40,GBP
2198008,1/6/2021,1/9/2021,1867338,0,USD
2198009,1/6/2021,,1340597,59,USD
2198010,1/6/2021,,1490808,45,USD
2198011,1/6/2021,,1540284,54,USD
2198012,1/6/2021,,1606628,44,USD
2198013,1/6/2021,,1579553,57,USD
2198014,1/6/2021,,1876093,61,USD
2199001,1/7/2021,,322907,8,CAD
2199002,1/7/2021,,917522,36,GBP
2199003,1/7/2021,,192425,5,AUD
2199004,1/7/2021,1/9/2021,1853279,0,USD
2199005,1/7/2021,,138735,5,AUD
2199006,1/7/2021,,1062180,39,GBP
2199007,1/7/2021,,1835849,53,USD
2199009,1/7/2021,,1048581,42,GBP
2199010,1/7/2021,,1349918,43,USD
2199011,1/7/2021,,1346651,44,USD
2199013,1/7/2021,,328350,10,CAD
2199014,1/7/2021,1/8/2021,242542,0,CAD
2200001,1/8/2021,,281675,10,CAD
2200002,1/8/2021,,1265357,44,USD
2200003,1/8/2021,,1477343,50,USD
2200004,1/8/2021,,1592559,53,USD
2200005,1/8/2021,,1026914,37,GBP
2200006,1/8/2021,,1899416,57,USD
2200007,1/8/2021,,980312,36,GBP
2200008,1/8/2021,,366250,9,CAD
2201000,1/9/2021,,413655,19,EUR
2201001,1/9/2021,,1645532,55,USD
2201002,1/9/2021,,427858,21,EUR
2201003,1/9/2021,,644763,17,EUR
2201004,1/9/2021,,1670942,64,USD
2201005,1/9/2021,1/10/2021,155611,0,AUD
2201006,1/9/2021,,1239387,55,USD
2201007,1/9/2021,1/14/2021,1374776,0,USD
2201008,1/9/2021,,1738345,61,USD
2201009,1/9/2021,,536119,26,EUR
2201010,1/9/2021,,678665,13,EUR
2201011,1/9/2021,,414238,21,EUR
2201012,1/9/2021,1/14/2021,289281,0,CAD
2201013,1/9/2021,,1517554,50,USD
2201014,1/9/2021,,1441731,61,USD
2203000,1/11/2021,,439650,23,EUR
2203001,1/11/2021,1/14/2021,2006486,0,USD
2203002,1/11/2021,,413286,23,EUR
2203003,1/11/2021,,1292949,51,USD
2203004,1/11/2021,,1913004,64,USD
2204000,1/12/2021,,1947078,64,USD
2204001,1/12/2021,,1851932,43,USD
2204002,1/12/2021,1/13/2021,1270426,0,USD
2204003,1/12/2021,1/14/2021,2027056,0,USD
2204004,1/12/2021,,62590,4,AUD
2204005,1/12/2021,1/15/2021,1119720,0,GBP
2204006,1/12/2021,,905730,40,GBP
2205001,1/13/2021,,982914,39,GBP
2205002,1/13/2021,,888175,31,EUR
2205003,1/13/2021,1/21/2021,48383,0,AUD
2205004,1/13/2021,,239134,9,CAD
2205005,1/13/2021,,947703,39,GBP
2205006,1/13/2021,,869976,33,EUR
2205007,1/13/2021,1/18/2021,141338,0,AUD
2205008,1/13/2021,,926578,42,GBP
2205009,1/13/2021,1/14/2021,1548406,0,USD
2206000,1/14/2021,,1405059,57,USD
2206001,1/14/2021,,905730,37,GBP
2206002,1/14/2021,,1070372,36,GBP
2206003,1/14/2021,,1039440,40,GBP
2206005,1/14/2021,1/18/2021,1799269,0,USD
